#2012-04-20T06:08:53NZST
#System Version : jpf-1.0.2
#Source Packages: org.java.plugin
#Ignore Packages: 
#Distributed    : source,source-boot,source-tools
#Source Roots   : source,source-boot,source-tools
#1. Fully-qualified type name
#2. location in bin
#3. location in src
#4. 0=in src pkg (user-defined), 1=not in src pkg. See 'Source Packages' above
#5. 0=both bin and src, 1=bin only, 2=src only
#6. 0=distributed, 1 = not distributed. Source code in 'Distributed' above
#7. 0=top-level public, 4=top-level non-public, 1=top-level different name, 2=nested, 3=probably haven't seen source, -1 no source, or not parsed
#8. LOC - physical lines in file (for public type only)
#9. NCLOC - non-commented lines of code in file (for public type only)
#
#SRC NO PUBLIC TYPE for source-boot/org/java/plugin/boot/ControlThread.java.
#SRC NO PUBLIC TYPE for source-boot/org/java/plugin/boot/SplashWindow.java.
#SRC NO PUBLIC TYPE for source-tools/org/java/plugin/tools/Util.java.
#SRC NO PUBLIC TYPE for source-tools/org/java/plugin/tools/docgen/ClassPathPageSource.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/BaseHandler.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/DocumentationImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/ExtensionImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/ExtensionPointImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/IdentityImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/IntegrityChecker.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/LibraryImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/ManifestHandler.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/ManifestInfoHandler.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/ManifestParser.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/Model.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/ParameterValueParser.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/PluginAttributeImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/PluginDescriptorImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/PluginElementImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/PluginFragmentImpl.java.
#SRC NO PUBLIC TYPE for source/org/java/plugin/registry/xml/PluginPrerequisiteImpl.java.
